Running for 999999.0 seconds (999999 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
08:40:25  57.6   0.1   0.3  42.1   0.0   11  46892  13955    3    3    3 144.47 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
08:40:26  58.1   0.0   0.3  40.3   1.3    8  46529  13902    3    3    3 119.51 
08:40:27  57.4   0.0   0.4  42.1   0.1   13  46674  13829    3    3    3 143.16 
08:40:28  57.9   0.1   0.3  41.8   0.0   13  47361  13747    3    3    3 118.74 
08:40:29  57.9   0.0   0.3  41.9   0.0   13  47005  13772    3    3    3 144.39 
08:40:30  57.4   0.0   0.4  42.2   0.1   13  47515  14184    3    3    3 118.57 
08:40:31  57.6   0.0   0.4  39.6   2.4   13  46927  13792    3    3    3 143.72 
08:40:32  58.0   0.1   0.3  40.5   1.2   13  45416  14031    3    3    9 119.35 
08:40:33  57.9   0.0   0.3  41.8   0.0   13  47273  13758    3    3    3 144.18 
08:40:34  57.5   0.0   0.3  42.2   0.0    8  46633  13819    3    3    3 117.89 
08:40:35  57.9   0.0   0.3  41.8   0.0   13  46105  14089    3    3    3 159.51 
08:40:36  57.8   0.0   0.3  40.9   1.0   13  47051  14219    3    3    4 178.22 
08:40:37  57.7   0.1   0.3  41.8   0.2   13  46741  14183    3    3    3 154.79 
08:40:38  57.6   0.0   0.4  42.1   0.0   13  46421  14090    3    3    3 154.73 
08:40:39  57.2   0.0   0.4  42.4   0.0   13  46902  13842    3    3    3 135.31 
08:40:40  56.4   0.1   0.5  43.0   0.0   13  45917  13934    3    3    3  78.12 
08:40:41  57.8   0.0   0.3  41.9   0.0   13  46402  14006    4    3    4 181.95 
08:40:42  57.8   0.0   0.4  41.5   0.4   13  46458  13880    3    3    3 183.66 
08:40:43  57.8   0.0   0.4  41.9   0.0    9  46461  16666    3    3    3 185.39 
